UID,state
2601051.0,Dread
400846344.0,Dread
326803803.0,Dread
63229709.0,Dread
967706744.0,Dread
782552530.0,Dread
87221508.0,Dread
857665187.0,Dread
81515075.0,Dread
31433800.0,Dread
137622484.0,Dread
506625265.0,Dread
308825456.0,Dread
491469358.0,Dread
543693922.0,Dread
85292502.0,Dread
404655635.0,Dread
841245559.0,Dread
592243962.0,Dread
46928642.0,Dread
197856280.0,Dread
29768466.0,Dread
92337850.0,Dread
13694339.0,Dread
190435367.0,Dread
733208690.0,Dread
92431925.0,Dread
25078810.0,Dread
52412023.0,Dread
521123675.0,Dread
24701.0,Dread
400115264.0,Dread
292210010.0,Dread
56603981.0,Dread
971643450.0,Dread
38042539.0,Dread
57084730.0,Dread
335637100.0,Dread
765075649.0,Dread
30120868.0,Dread
76973785.0,Dread
859742687.0,Dread
56158468.0,Dread
10943370.0,Dread
591008902.0,Dread
628399241.0,Dread
965166960.0,Dread
16361007.0,Dread
32673703.0,Dread
414528756.0,Dread
24458362.0,Dread
611052918.0,Dread
47780948.0,Dread
78070192.0,Dread
506623310.0,Dread
98193532.0,Dread
844966273.0,Dread
126455871.0,Dread
51020225.0,Dread
51107616.0,Dread
787764546.0,Dread
186923579.0,Dread
410297290.0,Dread
88687793.0,Dread
896259979.0,Dread
91966584.0,Dread
353361915.0,Dread
69711361.0,Dread
799695501.0,Dread
600875049.0,Dread
456297775.0,Dread
32992006.0,Dread
86281847.0,Dread
438470031.0,Dread
283063978.0,Dread
7945785.0,Dread
112850769.0,Dread
99188978.0,Dread
6958534.0,Dread
709323410.0,Dread
954883440.0,Dread
862359964.0,Dread
30816332.0,Dread
677241351.0,Dread
538159645.0,Dread
427619958.0,Dread
11580639.0,Dread
170940636.0,Dread
603204825.0,Dread
818630596.0,Dread
240887362.0,Dread
51002846.0,Dread
47023785.0,Dread
27898033.0,Dread
955504228.0,Dread
459511797.0,Dread
8795374.0,Dread
24810994.0,Dread
69648398.0,Dread
577755727.0,Dread
658296340.0,Dread
987320795.0,Dread
4815487.0,Dread
465943354.0,Dread
238124918.0,Dread
48521076.0,Dread
80509299.0,Dread
539011084.0,Dread
83032202.0,Dread
268116327.0,Dread
586295737.0,Dread
8577154.0,Dread
208362118.0,Dread
57073491.0,Dread
65279146.0,Dread
426680069.0,Dread
647994882.0,Dread
780050703.0,Dread
16480166.0,Dread
18159424.0,Dread
89618580.0,Dread
508931.0,Dread
846181933.0,Dread
551125078.0,Dread
51495858.0,Dread
476043297.0,Dread
56393.0,Dread
36120311.0,Dread
775249208.0,Dread
20153642.0,Dread
54777220.0,Dread
555413475.0,Dread
307267173.0,Dread
974858485.0,Dread
589468633.0,Dread
27740033.0,Dread
406465587.0,Dread
69950817.0,Dread
264344515.0,Dread
78176966.0,Dread
279867908.0,Dread
21624408.0,Dread
75189008.0,Dread
26675449.0,Dread
84946862.0,Dread
60682814.0,Dread
321336749.0,Dread
264518886.0,Dread
107955513.0,Dread
304871742.0,Dread
4154843.0,Dread
968670808.0,Dread
91841216.0,Dread
816467626.0,Dread
48823333.0,Dread
507061139.0,Dread
357544581.0,Dread
308643499.0,Dread
80010359.0,Dread
820167894.0,Dread
93396864.0,Dread
77292340.0,Dread
84086004.0,Dread
157901744.0,Dread
594602615.0,Dread
734676790.0,Dread
338684916.0,Dread
41203564.0,Dread
32452551.0,Dread
64708757.0,Dread
184236947.0,Dread
827966070.0,Dread
985340534.0,Dread
43448795.0,Dread
90941563.0,Dread
68428416.0,Dread
727601752.0,Dread
124537582.0,Dread
959460564.0,Dread
3351469.0,Dread
892144378.0,Dread
59881838.0,Dread
50507203.0,Dread
713229780.0,Dread
97999164.0,Dread
651837264.0,Dread
485771539.0,Dread
746038383.0,Dread
496793433.0,Dread
41524972.0,Dread
316492348.0,Dread
488954948.0,Dread
426356670.0,Dread
93407947.0,Dread
355996333.0,Dread
9287079.0,Dread
626268651.0,Dread
61185331.0,Dread
31904113.0,Dread
5891280.0,Dread
616372149.0,Dread
291007240.0,Dread
37093458.0,Dread
33711854.0,Dread
30756962.0,Dread
55081533.0,Dread
500701197.0,Dread
891187478.0,Dread
90716677.0,Dread
59836983.0,Dread
821910472.0,Dread
18999848.0,Dread
80307269.0,Dread
75580479.0,Dread
805751183.0,Dread
1425920.0,Dread
390495271.0,Dread
448461430.0,Dread
842556105.0,Dread
65035230.0,Dread
5495954.0,Dread
845720686.0,Dread
52521867.0,Dread
435449347.0,Dread
535067450.0,Dread
125774897.0,Dread
16703926.0,Dread
31363842.0,Dread
506544518.0,Dread
174210308.0,Dread
65963287.0,Dread
63357622.0,Dread
147865939.0,Dread
126128947.0,Dread
259892222.0,Dread
39254737.0,Dread
97269430.0,Dread
24530200.0,Dread
452308202.0,Dread
252035273.0,Dread
486753433.0,Dread
514405615.0,Dread
51529535.0,Dread
54765582.0,Dread
75481237.0,Dread
74321475.0,Dread
87350912.0,Dread
761771808.0,Dread
29979891.0,Dread
975461502.0,Dread
642806909.0,Dread
784562704.0,Dread
71226365.0,Dread
990902660.0,Dread
394384305.0,Dread
94683582.0,Dread
42872983.0,Dread
179151698.0,Dread
493708739.0,Dread
30191859.0,Dread
382671151.0,Dread
89812877.0,Dread
53098620.0,Dread
22710055.0,Dread
208617371.0,Dread
161136265.0,Dread
89261897.0,Dread
387395544.0,Dread
409602732.0,Dread
783666516.0,Dread
246594695.0,Dread
29209857.0,Dread
16202982.0,Dread
517111831.0,Dread
8574315.0,Dread
34290112.0,Dread
57735681.0,Dread
59764729.0,Dread
17455727.0,Dread
30135088.0,Dread
254415855.0,Dread
785012160.0,Dread
36349551.0,Dread
47285726.0,Dread
411482920.0,Dread
959771635.0,Dread
88579368.0,Dread
24277500.0,Dread
576713840.0,Dread
97915586.0,Dread
776969171.0,Dread
415474639.0,Dread
81273341.0,Dread
60792822.0,Dread
14868875.0,Dread
24160422.0,Dread
74879251.0,Dread
21914007.0,Dread
61177994.0,Dread
4227087.0,Dread
100241124.0,Dread
694971655.0,Dread
840725425.0,Dread
676236632.0,Dread
16625619.0,Dread
93256795.0,Dread
405465491.0,Dread
76376119.0,Dread
34942110.0,Dread
46402708.0,Dread
490726602.0,Dread
79505719.0,Dread
57686246.0,Dread
52531256.0,Dread
80459238.0,Dread
75377003.0,Dread
32427419.0,Dread
509599280.0,Dread
32810312.0,Dread
992613052.0,Dread
745068082.0,Dread
232378093.0,Dread
404822622.0,Dread
83290165.0,Dread
345033262.0,Dread
22525849.0,Dread
797925994.0,Dread
32434880.0,Dread
171355927.0,Dread
77744985.0,Dread
798896487.0,Dread
84523591.0,Dread
71639334.0,Dread
33274165.0,Dread
292100176.0,Dread
66244488.0,Dread
92593641.0,Dread
67835202.0,Dread
101658639.0,Dread
52365108.0,Dread
141304579.0,Dread
36595350.0,Dread
58890663.0,Dread
14332194.0,Dread
24354491.0,Dread
743602674.0,Dread
25168543.0,Dread
492072898.0,Dread
870479999.0,Dread
78004812.0,Dread
102926295.0,Dread
848723408.0,Dread
764280113.0,Dread
66675753.0,Dread
81247903.0,Dread
54043609.0,Dread
36540787.0,Dread
39315168.0,Dread
3097401.0,Dread
105263551.0,Dread
75897350.0,Dread
77287852.0,Dread
895928409.0,Dread
28632970.0,Dread
196284927.0,Dread
49588215.0,Dread
490155099.0,Dread
358974078.0,Dread
880781470.0,Dread
343413235.0,Dread
61242111.0,Dread
95156467.0,Dread
60368430.0,Dread
879075200.0,Dread
25846307.0,Dread
6043538.0,Dread
479429276.0,Dread
63547786.0,Dread
582464107.0,Dread
880923886.0,Dread
22013008.0,Dread
132366686.0,Dread
2210230.0,Dread
783783618.0,Dread
32768359.0,Dread
50176989.0,Dread
95413108.0,Dread
45279152.0,Dread
51667007.0,Dread
32260693.0,Dread
740069372.0,Dread
1245527.0,Dread
680260480.0,Dread
209501524.0,Dread
94394173.0,Dread
546858422.0,Dread
991587195.0,Dread
356045553.0,Dread
31768960.0,Dread
449021697.0,Dread
89691308.0,Dread
93472836.0,Dread
105992932.0,Dread
39435703.0,Dread
459957539.0,Dread
797996256.0,Dread
22711417.0,Dread
335262714.0,Dread
386684199.0,Dread
834222863.0,Dread
99553173.0,Dread
934585644.0,Dread
92603468.0,Dread
90476889.0,Dread
838605109.0,Dread
440076026.0,Dread
352377688.0,Dread
368042834.0,Dread
433561919.0,Dread
15483753.0,Dread
991802317.0,Dread
31892367.0,Dread
469065088.0,Dread
17874367.0,Dread
40799115.0,Dread
18177474.0,Dread
829417866.0,Dread
12837472.0,Dread
76196987.0,Dread
36301384.0,Dread
94515119.0,Dread
208401740.0,Dread
96041373.0,Dread
35101297.0,Dread
563147248.0,Dread
18711473.0,Dread
209835544.0,Dread
466961917.0,Dread
426507364.0,Dread
248568420.0,Dread
263775553.0,Dread
851419677.0,Dread
77634999.0,Dread
52023798.0,Dread
85956519.0,Dread
83426184.0,Dread
50498218.0,Dread
154217382.0,Dread
709158169.0,Dread
32847728.0,Dread
68270107.0,Dread
632044853.0,Dread
115647843.0,Dread
173803386.0,Dread
496760924.0,Dread
826993923.0,Dread
344362077.0,Dread
82815459.0,Dread
29709900.0,Dread
76312551.0,Dread
12600989.0,Dread
970686396.0,Dread
31262925.0,Dread
49204038.0,Dread
36260751.0,Dread
66993564.0,Dread
231155080.0,Dread
68545408.0,Dread
348937040.0,Dread
33755573.0,Dread
3901656.0,Dread
2010990.0,Dread
74247327.0,Dread
815413941.0,Dread
23785224.0,Dread
20772491.0,Dread
99840075.0,Dread
196737181.0,Dread
670094616.0,Dread
168435288.0,Dread
16614017.0,Dread
22658400.0,Dread
368996699.0,Dread
11189635.0,Dread
87637595.0,Dread
87509657.0,Dread
393630776.0,Dread
649687367.0,Dread
86701064.0,Dread
609263661.0,Dread
47549974.0,Dread
76737236.0,Dread
362151169.0,Dread
551228952.0,Dread
407153087.0,Dread
41389687.0,Dread
91954112.0,Dread
320895668.0,Dread
36482483.0,Dread
80165051.0,Dread
633866888.0,Dread
204030849.0,Dread
43023963.0,Dread
47103876.0,Dread
2601418.0,Dread
393892446.0,Dread
73091842.0,Dread
421346656.0,Dread
765457855.0,Dread
425321115.0,Dread
17376265.0,Dread
258355411.0,Dread
457323873.0,Dread
212227736.0,Dread
32848603.0,Dread
47643830.0,Dread
69800706.0,Dread
492506632.0,Dread
24290128.0,Dread
22832618.0,Dread
186705979.0,Dread
157071948.0,Dread
14860523.0,Dread
48207117.0,Dread
846715139.0,Dread
694003743.0,Dread
70985642.0,Dread
7565034.0,Dread
31320470.0,Dread
79180806.0,Dread
8138017.0,Dread
7104469.0,Dread
9920578.0,Dread
4620193.0,Dread
829894560.0,Dread
344711036.0,Dread
23489013.0,Dread
641191329.0,Dread
991226084.0,Dread
647553538.0,Dread
71384200.0,Dread
75213621.0,Dread
265406271.0,Dread
50537389.0,Dread
41008146.0,Dread
608214770.0,Dread
36561193.0,Dread
99093123.0,Dread
99469824.0,Dread
58163481.0,Dread
27810698.0,Dread
11316863.0,Dread
19670314.0,Dread
781512266.0,Dread
72220948.0,Dread
78707619.0,Dread
47806974.0,Dread
232933199.0,Dread
914912527.0,Dread
99872279.0,Dread
53967257.0,Dread
64716844.0,Dread
53514478.0,Dread
67490928.0,Dread
48215654.0,Dread
78182871.0,Dread
58489825.0,Dread
629099704.0,Dread
931437040.0,Dread
319774432.0,Dread
26799382.0,Dread
35875619.0,Dread
859034771.0,Dread
88240029.0,Dread
772578786.0,Dread
74907611.0,Dread
72163135.0,Dread
346354881.0,Dread
362111.0,Dread
634661321.0,Dread
395482645.0,Dread
242687426.0,Dread
300365530.0,Dread
768465758.0,Dread
100111397.0,Dread
143193.0,Dread
77656326.0,Dread
521412037.0,Dread
985223642.0,Dread
409774932.0,Dread
16310302.0,Dread
994533972.0,Dread
54364081.0,Dread
519375677.0,Dread
51302308.0,Dread
13461559.0,Dread
441356915.0,Dread
64041604.0,Dread
53476796.0,Dread
52037184.0,Dread
7536693.0,Dread
542470811.0,Dread
264149145.0,Dread
642414327.0,Dread
883553477.0,Dread
500589884.0,Dread
240376415.0,Dread
889572546.0,Dread
57047336.0,Dread
21617699.0,Dread
90338558.0,Dread
903253323.0,Dread
675150926.0,Dread
486291399.0,Dread
22718002.0,Dread
42825629.0,Dread
742416444.0,Dread
313002922.0,Dread
369133627.0,Dread
89054905.0,Dread
619056896.0,Dread
58248507.0,Dread
621269764.0,Dread
286447620.0,Dread
34059161.0,Dread
309095596.0,Dread
13174934.0,Dread
53596540.0,Dread
740624951.0,Dread
533915007.0,Dread
87215701.0,Dread
326109893.0,Dread
13455532.0,Dread
2354316.0,Dread
892143683.0,Dread
86141472.0,Dread
84981357.0,Dread
72048581.0,Dread
98346884.0,Dread
819435800.0,Dread
823402333.0,Dread
46170092.0,Dread
68636282.0,Dread
701874029.0,Dread
343276000.0,Dread
930579428.0,Dread
791103312.0,Dread
970168843.0,Dread
979518351.0,Dread
359481516.0,Dread
882468995.0,Dread
543789420.0,Dread
910130235.0,Dread
48335480.0,Dread
4851161.0,Dread
102301322.0,Dread
36267084.0,Dread
81721216.0,Dread
834866917.0,Dread
93884366.0,Dread
84716528.0,Dread
91408533.0,Dread
96223184.0,Dread
869272953.0,Dread
349312052.0,Dread
386057830.0,Dread
10703258.0,Dread
982488080.0,Dread
157510361.0,Dread
527989578.0,Dread
948819325.0,Dread
223371702.0,Dread
93313172.0,Dread
19583323.0,Dread
299491094.0,Dread
681954289.0,Dread
46564869.0,Dread
79075678.0,Dread
25511403.0,Dread
15676178.0,Dread
35498142.0,Dread
60660100.0,Dread
82278078.0,Dread
671969519.0,Dread
34652011.0,Dread
702059089.0,Dread
75880680.0,Dread
35188159.0,Dread
446469937.0,Dread
749086942.0,Dread
813182634.0,Dread
30260785.0,Dread
66981519.0,Dread
563833102.0,Dread
53316095.0,Dread
568676826.0,Dread
234898421.0,Dread
105144552.0,Dread
137536401.0,Dread
586593165.0,Dread
55353218.0,Dread
893150119.0,Dread
359172806.0,Dread
71779858.0,Dread
96388085.0,Dread
884289016.0,Dread
952196554.0,Dread
92270203.0,Dread
387628490.0,Dread
8656058.0,Dread
512728217.0,Dread
38423439.0,Dread
440723737.0,Dread
95866700.0,Dread
399985946.0,Dread
22170281.0,Dread
80426631.0,Dread
78272637.0,Dread
26518780.0,Dread
265842047.0,Dread
80248881.0,Dread
5381627.0,Dread
63182671.0,Dread
71667935.0,Dread
572341249.0,Dread
317947295.0,Dread
594141410.0,Dread
54231748.0,Dread
60148923.0,Dread
325457735.0,Dread
45385195.0,Dread
915780049.0,Dread
53370424.0,Dread
93190370.0,Dread
62135004.0,Dread
65486946.0,Dread
120840969.0,Dread
31792855.0,Dread
50330465.0,Dread
6458841.0,Dread
842722313.0,Dread
44206732.0,Dread
96556589.0,Dread
33697482.0,Dread
446611095.0,Dread
205168480.0,Dread
611474653.0,Dread
45663221.0,Dread
166605034.0,Dread
282632870.0,Dread
74208562.0,Dread
346493356.0,Dread
47461846.0,Dread
498697317.0,Dread
49442149.0,Dread
844276207.0,Dread
100310979.0,Dread
63579461.0,Dread
752453969.0,Dread
397563979.0,Dread
50132123.0,Dread
920606077.0,Dread
831342553.0,Dread
35112953.0,Dread
658712123.0,Dread
52866179.0,Dread
71948890.0,Dread
78195144.0,Dread
509291960.0,Dread
334142383.0,Dread
508521955.0,Dread
105489360.0,Dread
904909474.0,Dread
656781368.0,Dread
319573676.0,Dread
221709915.0,Dread
122659309.0,Dread
407766841.0,Dread
322358627.0,Dread
32257042.0,Dread
540307679.0,Dread
729990554.0,Dread
9909692.0,Dread
950404607.0,Dread
96032938.0,Dread
587503933.0,Dread
834214087.0,Dread
88391692.0,Dread
572960582.0,Dread
56463040.0,Dread
32902545.0,Dread
485507213.0,Dread
13102896.0,Dread
383539791.0,Dread
106171435.0,Dread
72697028.0,Dread
31884694.0,Dread
56663616.0,Dread
573049898.0,Dread
58911529.0,Dread
823670577.0,Dread
996844860.0,Dread
633101756.0,Dread
52427902.0,Dread
78274736.0,Dread
41292906.0,Dread
107109966.0,Dread
929447572.0,Dread
33922740.0,Dread
428808298.0,Dread
4930689.0,Dread
569675240.0,Dread
404735184.0,Dread
907271108.0,Dread
46317998.0,Dread
83243539.0,Dread
178093018.0,Dread
56979456.0,Dread
945111361.0,Dread
577625179.0,Dread
487993418.0,Dread
26261467.0,Dread
5040776.0,Dread
885490420.0,Dread
510048284.0,Dread
54998664.0,Dread
939842990.0,Dread
36797919.0,Dread
311906598.0,Dread
51512452.0,Dread
231168087.0,Dread
25785710.0,Dread
62623209.0,Dread
3907717.0,Dread
70714008.0,Dread
568667948.0,Dread
679542231.0,Dread
3761930.0,Dread
809875471.0,Dread
477292835.0,Dread
445879789.0,Dread
626864879.0,Dread
376568731.0,Dread
79310501.0,Dread
328156592.0,Dread
54187742.0,Dread
9257088.0,Dread
29252599.0,Dread
108474182.0,Dread
32750745.0,Dread
30149751.0,Dread
908871805.0,Dread
78132999.0,Dread
902620326.0,Dread
339187686.0,Dread
594307184.0,Dread
165371457.0,Dread
38489400.0,Dread
51427149.0,Dread
54203398.0,Dread
39605691.0,Dread
582200347.0,Dread
623008879.0,Dread
5957368.0,Dread
43942235.0,Dread
164528652.0,Dread
181820091.0,Dread
952471856.0,Dread
34204107.0,Dread
401727802.0,Dread
235390443.0,Dread
345608383.0,Dread
216690773.0,Dread
608612859.0,Dread
38086727.0,Dread
600046964.0,Dread
365294053.0,Dread
734171525.0,Dread
75220868.0,Dread
30560732.0,Dread
510485706.0,Dread
21379665.0,Dread
879491819.0,Dread
48091173.0,Dread
87757620.0,Dread
148689792.0,Dread
16719911.0,Dread
20874106.0,Dread
7332003.0,Dread
838782084.0,Dread
43558984.0,Dread
145228566.0,Dread
75652407.0,Dread
6846099.0,Dread
22666585.0,Dread
40128788.0,Dread
41817869.0,Dread
93554485.0,Dread
80432578.0,Dread
681018968.0,Dread
96714622.0,Dread
106947705.0,Dread
562242700.0,Dread
56742242.0,Dread
31151065.0,Dread
51646822.0,Dread
7726622.0,Dread
76409670.0,Dread
95474386.0,Dread
468689381.0,Dread
262887175.0,Dread
234028292.0,Dread
37964967.0,Dread
425515522.0,Dread
989407953.0,Dread
907878011.0,Dread
935890195.0,Dread
151064446.0,Dread
708728617.0,Dread
547846872.0,Dread
979799365.0,Dread
8876204.0,Dread
582693518.0,Dread
128852766.0,Dread
19813337.0,Dread
38843523.0,Dread
879740215.0,Dread
493762337.0,Dread
97090305.0,Dread
931671819.0,Dread
45314562.0,Dread
54857407.0,Dread
36133407.0,Dread
745698.0,Dread
812827160.0,Dread
94216132.0,Dread
198495817.0,Dread
456687254.0,Dread
4002883.0,Dread
250667896.0,Dread
60049534.0,Dread
501537947.0,Dread
54327688.0,Dread
634557713.0,Dread
12661046.0,Dread
65697060.0,Dread
629805233.0,Dread
85404563.0,Dread
63304822.0,Dread
395482835.0,Dread
6511229.0,Dread
690181410.0,Dread
982481033.0,Dread
23444560.0,Dread
88686625.0,Dread
60551329.0,Dread
75554629.0,Dread
1325336.0,Dread
170071453.0,Dread
82637782.0,Dread
603344403.0,Dread
59802439.0,Dread
22171534.0,Dread
87209159.0,Dread
43742387.0,Dread
80042847.0,Dread
71231155.0,Dread
58915295.0,Dread
895131531.0,Dread
21331941.0,Dread
46204869.0,Dread
330849136.0,Dread
54100020.0,Dread
559736904.0,Dread
524567021.0,Dread
62652384.0,Dread
262036835.0,Dread
8329048.0,Dread
46908231.0,Dread
110804193.0,Dread
164013658.0,Dread
32786622.0,Dread
23145677.0,Dread
54270590.0,Dread
664341921.0,Dread
339972104.0,Dread
680090085.0,Dread
99417339.0,Dread
85062904.0,Dread
849106227.0,Dread
950127387.0,Dread
750638304.0,Dread
59086693.0,Dread
748771720.0,Dread
122858783.0,Dread
8987204.0,Dread
697735877.0,Dread
546037995.0,Dread
98679746.0,Dread
33052945.0,Dread
468539176.0,Dread
8084448.0,Dread
53916567.0,Dread
358764985.0,Dread
990576043.0,Dread
516036591.0,Dread
981748373.0,Dread
21675764.0,Dread
83546560.0,Dread
47972730.0,Dread
13889524.0,Dread
523676600.0,Dread
25228966.0,Dread
30677762.0,Dread
488351917.0,Dread
1036374.0,Dread
679838233.0,Dread
64794226.0,Dread
136298137.0,Dread
890947266.0,Dread
32953102.0,Dread
274453170.0,Dread
50791420.0,Dread
656019022.0,Dread
870553383.0,Dread
57317732.0,Dread
28754504.0,Dread
40264440.0,Dread
163131553.0,Dread
2808672.0,Dread
56038095.0,Dread
231851595.0,Dread
47101039.0,Dread
70262479.0,Dread
30348207.0,Dread
69825363.0,Dread
14331755.0,Dread
29496657.0,Dread
656803516.0,Dread
356100197.0,Dread
84136336.0,Dread
28117907.0,Dread
9157342.0,Dread
877191963.0,Dread
384625.0,Dread
944909355.0,Dread
405360118.0,Dread
779008361.0,Dread
743637977.0,Dread
37503906.0,Dread
50981626.0,Dread
704446026.0,Dread
14452116.0,Dread
371839760.0,Dread
67688820.0,Dread
79552859.0,Dread
2074913.0,Dread
268322392.0,Dread
77417802.0,Dread
71915865.0,Dread
89337696.0,Dread
85136128.0,Dread
574401568.0,Dread
845877623.0,Dread
389641768.0,Dread
63797419.0,Dread
979393415.0,Dread
24504099.0,Dread
885882377.0,Dread
80115437.0,Dread
965518121.0,Dread
57023532.0,Dread
19655961.0,Dread
68200105.0,Dread
91874875.0,Dread
329380095.0,Dread
32231071.0,Dread
167570493.0,Dread
44507826.0,Dread
596908467.0,Dread
974587234.0,Dread
805933650.0,Dread
914784687.0,Dread
80679998.0,Dread
517591869.0,Dread
798916004.0,Dread
17726755.0,Dread
74910737.0,Dread
441734462.0,Dread
996975121.0,Dread
23667535.0,Dread
164645954.0,Dread
53023686.0,Dread
63299097.0,Dread
280369757.0,Dread
222716956.0,Dread
43533956.0,Dread
882141782.0,Dread
29592797.0,Dread
707586915.0,Dread
279085204.0,Dread
84470823.0,Dread
103352714.0,Dread
736773677.0,Dread
33349052.0,Dread
999662044.0,Dread
71452591.0,Dread
15183251.0,Dread
65378648.0,Dread
14725432.0,Dread
25334453.0,Dread
1127921.0,Dread
11344100.0,Dread
555904772.0,Dread
1665119.0,Dread
743040976.0,Dread
47679515.0,Dread
551162697.0,Dread
654499312.0,Dread
779321350.0,Dread
81421387.0,Dread
913634479.0,Dread
47688197.0,Dread
875769644.0,Dread
54910144.0,Dread
65834646.0,Dread
491917556.0,Dread
375539102.0,Dread
979337969.0,Dread
2741442.0,Dread
104219000.0,Dread
31257109.0,Dread
348571575.0,Dread
157240776.0,Dread
223863747.0,Dread
234414800.0,Dread
13802099.0,Dread
74469357.0,Dread
69234804.0,Dread
23014255.0,Dread
47666116.0,Dread
32390126.0,Dread
593984387.0,Dread
835350755.0,Dread
69222355.0,Dread
68990450.0,Dread
52274661.0,Dread
528277145.0,Dread
930784240.0,Dread
68584957.0,Dread
980409634.0,Dread
890458721.0,Dread
28639218.0,Dread
475391794.0,Dread
60836063.0,Dread
43600936.0,Dread
903329088.0,Dread
35668629.0,Dread
32272716.0,Dread
327645715.0,Dread
86202565.0,Dread
61993601.0,Dread
39332039.0,Dread
357200674.0,Dread
20485474.0,Dread
191859986.0,Dread
360758533.0,Dread
10879879.0,Dread
69545975.0,Dread
141265151.0,Dread
199357706.0,Dread
18239190.0,Dread
18838782.0,Dread
439509617.0,Dread
97230864.0,Dread
55545606.0,Dread
66023455.0,Dread
517359563.0,Dread
65373977.0,Dread
178112525.0,Dread
74849008.0,Dread
819330630.0,Dread
8127706.0,Dread
78153472.0,Dread
97391196.0,Dread
91847061.0,Dread
39287097.0,Dread
72812247.0,Dread
58963847.0,Dread
376519.0,Dread
8136789.0,Dread
22975264.0,Dread
89087590.0,Dread
160253317.0,Dread
575682489.0,Dread
36784804.0,Dread
77644786.0,Dread
368091.0,Dread
930373492.0,Dread
10827041.0,Dread
77138895.0,Dread
18123490.0,Dread
89990178.0,Dread
942544466.0,Dread
154542694.0,Dread
684944689.0,Dread
238986707.0,Dread
875797505.0,Dread
66052605.0,Dread
65270281.0,Dread
35109638.0,Dread
730943374.0,Dread
862818912.0,Dread
460211491.0,Dread
456081669.0,Dread
45580460.0,Dread
91321637.0,Dread
82814851.0,Dread
80385669.0,Dread
741658803.0,Dread
419451104.0,Dread
34941112.0,Dread
78308133.0,Dread
909769827.0,Dread
724733969.0,Dread
770997729.0,Dread
522831666.0,Dread
73886260.0,Dread
6262418.0,Dread
38372643.0,Dread
69998299.0,Dread
208875942.0,Dread
678180766.0,Dread
209674609.0,Dread
26508730.0,Dread
862468354.0,Dread
767109534.0,Dread
33882155.0,Dread
641248752.0,Dread
99548581.0,Dread
630343337.0,Dread
278296680.0,Dread
3179649.0,Dread
688813570.0,Dread
485199855.0,Dread
848259800.0,Dread
98747873.0,Dread
61949411.0,Dread
737712786.0,Dread
66669721.0,Dread
80587849.0,Dread
635910428.0,Dread
54662377.0,Dread
74977558.0,Dread
358358458.0,Dread
265268436.0,Dread
622953143.0,Dread
36868272.0,Dread
655025301.0,Dread
56867374.0,Dread
544980254.0,Dread
793337291.0,Dread
299327622.0,Dread
37404538.0,Dread
911455282.0,Dread
112693123.0,Dread
884364663.0,Dread
45243574.0,Dread
91006797.0,Dread
870202102.0,Dread
46330769.0,Dread
21237611.0,Dread
49176814.0,Dread
53868924.0,Dread
58447068.0,Dread
52001775.0,Dread
97349481.0,Dread
16171637.0,Dread
12980429.0,Dread
1047534.0,Dread
52684903.0,Dread
6365324.0,Dread
158004579.0,Dread
73712385.0,Dread
38323761.0,Dread
23822492.0,Dread
796570042.0,Dread
73624486.0,Dread
358679056.0,Dread
60429638.0,Dread
774150589.0,Dread
916437649.0,Dread
221403846.0,Dread
3916645.0,Dread
17249774.0,Dread
69511376.0,Dread
754651540.0,Dread
873539386.0,Dread
22175184.0,Dread
978011589.0,Dread
97803263.0,Dread
55736563.0,Dread
75484623.0,Dread
646466309.0,Dread
43332489.0,Dread
11715809.0,Dread
33997445.0,Dread
100494301.0,Dread
5800044.0,Dread
33907999.0,Dread
421336497.0,Dread
459730849.0,Dread
92250609.0,Dread
58287595.0,Dread
430697771.0,Dread
55287669.0,Dread
936511277.0,Dread
28658340.0,Dread
307058321.0,Dread
71014602.0,Dread
93592172.0,Dread
872911190.0,Dread
825348153.0,Dread
98044154.0,Dread
870733340.0,Dread
95913055.0,Dread
75919215.0,Dread
473612297.0,Dread
48830147.0,Dread
183845000.0,Dread
451871514.0,Dread
313823509.0,Dread
93605519.0,Dread
79018686.0,Dread
776220229.0,Dread
912466368.0,Dread
996232398.0,Dread
54974715.0,Dread
214633467.0,Dread
6785027.0,Dread
290139542.0,Dread
72226308.0,Dread
4508337.0,Dread
75023706.0,Dread
11503212.0,Dread
345044695.0,Dread
72221644.0,Dread
362824414.0,Dread
101393283.0,Dread
41375483.0,Dread
72296197.0,Dread
109018674.0,Dread
61103491.0,Dread
96988617.0,Dread
445591556.0,Dread
98050429.0,Dread
98266302.0,Dread
996456465.0,Dread
22786296.0,Dread
443380086.0,Dread
165017814.0,Dread
985311706.0,Dread
46031382.0,Dread
752329333.0,Dread
712830307.0,Dread
373005436.0,Dread
41017933.0,Dread
24125933.0,Dread
11252381.0,Dread
85289724.0,Dread
44771754.0,Dread
957625767.0,Dread
175203605.0,Dread
57252070.0,Dread
79613594.0,Dread
520163602.0,Dread
151667062.0,Dread
104082853.0,Dread
63718023.0,Dread
92324739.0,Dread
62323550.0,Dread
18831990.0,Dread
273220648.0,Dread
92682271.0,Dread
16348596.0,Dread
220909148.0,Dread
410571419.0,Dread
41306819.0,Dread
556951333.0,Dread
11486105.0,Dread
673936828.0,Dread
8579373.0,Dread
459381438.0,Dread
75030.0,Dread
590824540.0,Dread
47125870.0,Dread
273767510.0,Dread
627643333.0,Dread
46325294.0,Dread
850495795.0,Dread
